origin.x,date_ymd,mean_temp
EWR,2013-05-10,68.22941176470589
EWR,2013-05-11,64.08540540540541
EWR,2013-05-12,63.18
EWR,2013-05-13,53.04421052631579
EWR,2013-05-14,53.54260869565218
EWR,2013-05-15,61.19
EWR,2013-05-16,71.64133333333334
EWR,2013-05-17,66.9632
EWR,2013-05-18,60.82052631578947
EWR,2013-05-19,57.588846153846156
EWR,2013-05-20,69.55222222222223
EWR,2013-05-21,76.27047619047619
EWR,2013-05-22,68.15827586206896
EWR,2013-05-23,70.53276595744681
EWR,2013-05-24,56.52595744680851
EWR,2013-05-25,51.95
EWR,2013-05-26,62.49384615384616
EWR,2013-05-27,65.7777358490566
EWR,2013-05-28,60.66075471698113
EWR,2013-05-29,69.588125
EWR,2013-05-30,82.53263157894737
EWR,2013-05-31,82.7048
EWR,2013-06-01,79.56588235294117
EWR,2013-06-02,79.1825
EWR,2013-06-03,71.89777777777778
EWR,2013-06-04,68.1575
EWR,2013-06-05,66.215
EWR,2013-06-06,65.55854545454545
EWR,2013-06-07,62.066923076923075
EWR,2013-06-08,71.33658536585367
EWR,2013-06-09,75.48555555555555
EWR,2013-06-10,66.4595652173913
EWR,2013-06-11,76.784
EWR,2013-06-12,72.65555555555555
EWR,2013-06-13,65.35222222222222
EWR,2013-06-14,65.3432
EWR,2013-06-15,74.20052631578947
EWR,2013-06-16,76.472
EWR,2013-06-17,78.80461538461539
EWR,2013-06-18,73.19368421052631
EWR,2013-06-19,71.335
EWR,2013-06-20,73.37622641509434
EWR,2013-06-21,73.26190476190476
EWR,2013-06-22,74.34975609756097
EWR,2013-06-23,77.94933333333333
EWR,2013-06-24,85.30222222222223
EWR,2013-06-25,83.44
EWR,2013-06-26,82.4108
EWR,2013-06-27,78.8126923076923
EWR,2013-06-28,79.2236
EWR,2013-06-29,78.22454545454545
EWR,2013-06-30,77.42510638297873
EWR,2013-07-01,75.29211267605633
EWR,2013-07-02,77.62208
EWR,2013-07-03,78.84933333333333
EWR,2013-07-04,82.82375
EWR,2013-07-05,85.34857142857143
EWR,2013-07-06,87.62769230769231
EWR,2013-07-07,87.5324
EWR,2013-07-08,83.35720930232559
EWR,2013-07-09,82.55461538461539
EWR,2013-07-10,82.21898305084746
EWR,2013-07-11,81.29967741935484
EWR,2013-07-12,74.0875
EWR,2013-07-13,75.4604255319149
EWR,2013-07-14,84.8067924528302
EWR,2013-07-15,88.86472727272728
EWR,2013-07-16,88.70620689655172
EWR,2013-07-17,88.57454545454546
EWR,2013-07-18,91.7528813559322
EWR,2013-07-19,92.58285714285714
EWR,2013-07-20,88.74857142857142
EWR,2013-07-21,82.62125
EWR,2013-07-22,79.48181818181818
EWR,2013-07-23,81.79884615384616
EWR,2013-07-24,80.53860465116279
EWR,2013-07-25,66.15285714285714
EWR,2013-07-26,76.251636363636365
EWR,2013-07-27,77.21454545454546
EWR,2013-07-28,75.95625
EWR,2013-07-29,79.77309090909091
EWR,2013-07-30,77.1752380952381
EWR,2013-07-31,77.04881355932203
EWR,2013-08-01,72.03375
EWR,2013-08-02,78.07755102040817
EWR,2013-08-03,73.79222222222222
EWR,2013-08-04,76.3527868852459
EWR,2013-08-05,73.86775510204082
EWR,2013-08-06,74.2628
EWR,2013-08-07,74.96705882352941
EWR,2013-08-08,75.74
EWR,2013-08-09,79.66029411764706
EWR,2013-08-10,79.43954545454545
EWR,2013-08-11,74.582
EWR,2013-08-12,75.55733333333333
EWR,2013-08-13,73.99018181818182
EWR,2013-08-14,69.58571428571429
EWR,2013-08-15,72.24222222222222
EWR,2013-08-16,73.02909090909091
EWR,2013-08-17,75.25086956521739
EWR,2013-08-18,73.52533333333334
EWR,2013-08-19,75.16421052631578
EWR,2013-08-20,79.20666666666666
EWR,2013-08-21,81.1604
EWR,2013-08-22,75.58322580645161
EWR,2013-08-23,77.50625
EWR,2013-08-24,71.83846153846154
EWR,2013-08-25,76.42086956521739
EWR,2013-08-26,77.4584
EWR,2013-08-27,80.37285714285714
EWR,2013-08-28,77.44459016393442
EWR,2013-08-29,75.35176470588236
EWR,2013-08-30,78.0668
EWR,2013-08-31,80.04434782608696
EWR,2013-09-01,79.2755
EWR,2013-09-02,77.40607142857142
EWR,2013-09-03,78.02117647058823
EWR,2013-09-04,75.06285714285714
EWR,2013-09-05,73.33387755102041
EWR,2013-09-06,66.47625
EWR,2013-09-07,71.31772727272727
EWR,2013-09-08,76.84742857142857
EWR,2013-09-09,66.41169811320755
EWR,2013-09-10,78.184
EWR,2013-09-11,84.4929411764706
EWR,2013-09-12,77.98326530612245
EWR,2013-09-13,72.45914893617021
EWR,2013-09-14,63.27161290322581
EWR,2013-09-15,63.85657142857143
EWR,2013-09-16,66.53396226415094
EWR,2013-09-17,57.72730769230769
EWR,2013-09-18,64.6964705882353
EWR,2013-09-19,67.66631578947369
EWR,2013-09-20,68.86081632653061
EWR,2013-09-21,69.46117647058824
EWR,2013-09-22,65.3991304347826
EWR,2013-09-23,60.644
EWR,2013-09-24,63.60408163265306
EWR,2013-09-25,64.5975
EWR,2013-09-26,63.90271186440678
EWR,2013-09-27,62.95777777777778
EWR,2013-09-28,66.56521739130434
EWR,2013-09-29,64.6775
EWR,2013-09-30,65.4788679245283
EWR,2013-10-01,72.93636363636364
EWR,2013-10-02,75.01739130434783
EWR,2013-10-03,72.8656603773585
EWR,2013-10-04,76.41358490566037
EWR,2013-10-05,69.30928571428572
EWR,2013-10-06,68.14428571428572
EWR,2013-10-07,69.58326530612246
EWR,2013-10-08,61.67875
EWR,2013-10-09,60.276153846153846
EWR,2013-10-10,59.500727272727275
EWR,2013-10-11,65.37636363636364
EWR,2013-10-12,65.15771428571429
EWR,2013-10-13,60.602105263157895
EWR,2013-10-14,59.494516129032256
EWR,2013-10-15,62.71035714285714
EWR,2013-10-16,61.791636363636364
EWR,2013-10-17,66.65411764705883
EWR,2013-10-18,63.21411764705882
EWR,2013-10-19,60.27028571428571
EWR,2013-10-20,58.8065
EWR,2013-10-21,59.84837209302326
EWR,2013-10-22,60.47882352941176
EWR,2013-10-23,51.75310924369748
EWR,2013-10-24,48.19538461538462
EWR,2013-10-25,48.097727272727276
EWR,2013-10-26,50.93692307692308
EWR,2013-10-27,53.447391304347825
EWR,2013-10-28,54.3725
EWR,2013-10-29,50.49857142857143
EWR,2013-10-30,55.21632653061224
EWR,2013-10-31,60.77733333333333
EWR,2013-11-01,66.37555555555555
EWR,2013-11-02,61.108275862068965
EWR,2013-11-03,46.1435
EWR,2013-11-04,41.68716981132076
EWR,2013-11-05,49.62935483870967
EWR,2013-11-06,56.0948
EWR,2013-11-07,55.15318181818182
EWR,2013-11-08,46.21157894736842
EWR,2013-11-09,45.54
EWR,2013-11-10,52.92421052631579
EWR,2013-11-11,49.45894736842105
EWR,2013-11-12,37.01176470588235
EWR,2013-11-13,35.87652173913043
EWR,2013-11-14,46.106
EWR,2013-11-15,48.729565217391304
EWR,2013-11-16,53.114375
EWR,2013-11-17,56.7512
EWR,2013-11-18,60.77206896551724
EWR,2013-11-19,43.894666666666666
EWR,2013-11-20,38.6828
EWR,2013-11-21,46.590666666666664
EWR,2013-11-22,54.2348
EWR,2013-11-23,43.79375
EWR,2013-11-24,27.11219512195122
EWR,2013-11-25,31.4708
EWR,2013-11-26,38.49224489795918
EWR,2013-11-27,47.90941176470588
EWR,2013-11-28,32.86153846153846
EWR,2013-11-29,35.69931034482759
EWR,2013-11-30,34.10888888888889
EWR,2013-12-01,44.66576923076923
EWR,2013-12-02,44.41345454545454
EWR,2013-12-03,46.55169811320755
EWR,2013-12-04,45.842127659574466
EWR,2013-12-05,54.012058823529415
EWR,2013-12-06,46.12210526315789
EWR,2013-12-07,39.06846153846154
EWR,2013-12-08,31.329787234042552
EWR,2013-12-09,37.61
EWR,2013-12-10,33.90137931034483
EWR,2013-12-11,30.4052
EWR,2013-12-12,25.302978723404255
EWR,2013-12-13,31.27320754716981
EWR,2013-12-14,25.71862068965517
EWR,2013-12-15,36.900363636363636
EWR,2013-12-16,28.175272727272727
EWR,2013-12-17,28.029615384615383
EWR,2013-12-18,32.29796610169492
EWR,2013-12-19,38.84923076923077
EWR,2013-12-20,45.48468085106383
EWR,2013-12-21,54.114285714285714
EWR,2013-12-22,62.2
EWR,2013-12-23,54.80222222222222
EWR,2013-12-24,36.425
EWR,2013-12-25,25.85
EWR,2013-12-26,34.064905660377356
EWR,2013-12-27,36.49593220338983
EWR,2013-12-28,45.53142857142857
EWR,2013-12-29,43.60941176470588
EWR,2013-12-30,37.81411764705882
JFK,2013-01-01,36.79905511811024
JFK,2013-01-02,29.661578947368422
JFK,2013-01-03,30.54421052631579
JFK,2013-01-04,35.852558139534885
JFK,2013-01-05,38.46434782608696
JFK,2013-01-06,41.35407894736842
JFK,2013-01-07,41.748163265306125
JFK,2013-01-08,41.67371428571428
JFK,2013-01-09,44.72315789473684
JFK,2013-01-10,44.0936
JFK,2013-01-11,42.88108108108108
JFK,2013-01-12,44.94046511627907
JFK,2013-01-13,45.69428571428571
JFK,2013-01-14,51.8675
JFK,2013-01-15,38.306000000000004
JFK,2013-01-16,35.568
JFK,2013-01-17,41.06913043478261
JFK,2013-01-18,28.506829268292684
JFK,2013-01-19,44.383720930232556
JFK,2013-01-20,46.70878048780488
JFK,2013-01-21,30.65219512195122
JFK,2013-01-22,19.564651162790696
JFK,2013-01-23,16.212105263157895
JFK,2013-01-24,19.69142857142857
JFK,2013-01-25,19.883
JFK,2013-01-26,23.647692307692306
JFK,2013-01-27,29.97609756097561
JFK,2013-01-28,33.58266666666667
JFK,2013-01-29,42.25529411764706
JFK,2013-01-30,49.995135135135136
JFK,2013-01-31,41.435
JFK,2013-02-01,29.354418604651162
JFK,2013-02-02,26.123870967741937
JFK,2013-02-03,28.328260869565216
JFK,2013-02-04,27.776521739130434
JFK,2013-02-05,29.99705882352941
JFK,2013-02-06,36.18
JFK,2013-02-07,30.101724137931036
JFK,2013-02-08,33.35857142857143
JFK,2013-02-09,29.53441860465116
JFK,2013-02-10,29.410869565217393
JFK,2013-02-11,41.3827027027027
JFK,2013-02-12,41.458297872340424
JFK,2013-02-13,39.10666666666667
JFK,2013-02-14,39.43142857142857
JFK,2013-02-15,45.20136363636364
JFK,2013-02-16,35.296603773584906
JFK,2013-02-17,27.469473684210527
JFK,2013-02-18,29.064615384615387
JFK,2013-02-19,42.655744680851065
JFK,2013-02-20,30.36758620689655
JFK,2013-02-21,29.789545454545454
JFK,2013-02-22,33.9725
JFK,2013-02-23,39.016949152542374
JFK,2013-02-24,40.60511627906977
JFK,2013-02-25,41.77106382978723
JFK,2013-02-26,40.13545454545454
JFK,2013-02-27,45.31857142857143
JFK,2013-02-28,44.821176470588235
JFK,2013-03-01,40.76
JFK,2013-03-02,36.749
JFK,2013-03-03,34.67315789473684
JFK,2013-03-04,37.0175
JFK,2013-03-05,40.853658536585364
JFK,2013-03-06,40.497358490566036
JFK,2013-03-07,36.332307692307694
JFK,2013-03-08,36.10333333333333
JFK,2013-03-09,46.26705882352941
JFK,2013-03-10,39.847755102040814
JFK,2013-03-11,47.07132075471698
JFK,2013-03-12,51.5132
JFK,2013-03-13,45.47818181818182
JFK,2013-03-14,36.09375
JFK,2013-03-15,40.66842105263158
JFK,2013-03-16,35.03967741935484
JFK,2013-03-17,35.4992
JFK,2013-03-18,32.8484
JFK,2013-03-19,40.00042553191489
JFK,2013-03-20,41.331698113207544
JFK,2013-03-21,34.65813953488372
JFK,2013-03-22,38.2124
JFK,2013-03-23,41.541224489795916
JFK,2013-03-24,40.748979591836736
JFK,2013-03-25,38.012
JFK,2013-03-26,45.37268292682927
JFK,2013-03-27,47.624489795918365
JFK,2013-03-28,47.067346938775515
JFK,2013-03-29,48.6395652173913
JFK,2013-03-30,51.47846153846154
JFK,2013-03-31,48.45945945945946
JFK,2013-04-01,51.0128
JFK,2013-04-02,39.65409090909091
JFK,2013-04-03,41.190384615384616
JFK,2013-04-04,43.07219512195122
JFK,2013-04-05,52.9525
JFK,2013-04-06,43.615
JFK,2013-04-07,50.183461538461536
JFK,2013-04-08,59.892105263157895
JFK,2013-04-09,73.5367441860465
JFK,2013-04-10,61.27744680851064
JFK,2013-04-11,53.265116279069765
JFK,2013-04-12,43.25521739130435
JFK,2013-04-13,49.892765957446805
JFK,2013-04-14,53.82883720930233
JFK,2013-04-15,50.30279069767442
JFK,2013-04-16,57.592542372881354
JFK,2013-04-17,61.645714285714284
JFK,2013-04-18,55.06
JFK,2013-04-19,62.850434782608694
JFK,2013-04-20,54.69
JFK,2013-04-21,47.168461538461536
JFK,2013-04-22,49.21027027027027
JFK,2013-04-23,47.41625
JFK,2013-04-24,55.96857142857143
JFK,2013-04-25,57.074418604651164
JFK,2013-04-26,60.39928571428572
JFK,2013-04-27,59.25636363636364
JFK,2013-04-28,58.81142857142857
JFK,2013-04-29,54.637142857142855
JFK,2013-04-30,58.93547169811321
JFK,2013-05-01,57.71
JFK,2013-05-02,60.858823529411765
JFK,2013-05-03,55.184
JFK,2013-05-04,56.835
JFK,2013-05-05,53.208636363636366
JFK,2013-05-06,57.86679245283019
JFK,2013-05-07,62.38594594594595
JFK,2013-05-08,60.263
JFK,2013-05-09,62.48146341463415
JFK,2013-05-10,68.92204081632653
JFK,2013-05-11,64.52
JFK,2013-05-12,63.25632653061224
JFK,2013-05-13,53.214999999999996
JFK,2013-05-14,56.52705882352941
JFK,2013-05-15,60.47391304347826
JFK,2013-05-16,70.89102040816327
JFK,2013-05-17,67.73
JFK,2013-05-18,60.08244897959184
JFK,2013-05-19,57.56321428571429
JFK,2013-05-20,70.34
JFK,2013-05-21,77.16133333333333
JFK,2013-05-22,69.83681818181819
JFK,2013-05-23,70.69058823529411
JFK,2013-05-24,55.78943396226415
JFK,2013-05-25,52.30266666666667
JFK,2013-05-26,61.11125
JFK,2013-05-27,66.75333333333333
JFK,2013-05-28,61.62764705882353
JFK,2013-05-29,72.97489361702128
JFK,2013-05-30,81.78833333333333
JFK,2013-05-31,82.87692307692308
JFK,2013-06-01,81.25302325581396
JFK,2013-06-02,79.0844827586207
JFK,2013-06-03,71.6790243902439
JFK,2013-06-04,69.1115
JFK,2013-06-05,67.39608695652174
JFK,2013-06-06,66.023
JFK,2013-06-07,61.95358490566038
JFK,2013-06-08,71.4755
JFK,2013-06-09,75.05346153846153
JFK,2013-06-10,66.25320754716981
JFK,2013-06-11,77.06972972972973
JFK,2013-06-12,72.80489795918368
JFK,2013-06-13,64.92730769230769
JFK,2013-06-14,65.96521739130435
JFK,2013-06-15,73.32615384615384
JFK,2013-06-16,76.27578947368421
JFK,2013-06-17,78.35509433962264
JFK,2013-06-18,71.96857142857142
JFK,2013-06-19,71.89333333333333
JFK,2013-06-20,71.675
JFK,2013-06-21,74.08538461538461
JFK,2013-06-22,74.23
JFK,2013-06-23,78.56176470588235
JFK,2013-06-24,83.42521739130434
JFK,2013-06-25,84.65957446808511
JFK,2013-06-26,82.26
JFK,2013-06-27,78.86931034482758
JFK,2013-06-28,78.18470588235294
JFK,2013-06-29,76.93020408163265
JFK,2013-06-30,76.91483870967743
JFK,2013-07-01,75.0975
JFK,2013-07-02,77.9325
JFK,2013-07-03,78.67454545454545
JFK,2013-07-04,83.40565217391304
JFK,2013-07-05,84.75591836734694
JFK,2013-07-06,88.92307692307692
JFK,2013-07-07,87.95545454545454
JFK,2013-07-08,84.077
JFK,2013-07-09,82.372
JFK,2013-07-10,82.66368421052631
JFK,2013-07-11,81.8375
JFK,2013-07-12,74.49102040816327
JFK,2013-07-13,75.69173913043478
JFK,2013-07-14,84.81772727272727
JFK,2013-07-15,89.11454545454545
JFK,2013-07-16,89.39391304347826
JFK,2013-07-17,88.66847457627118
JFK,2013-07-18,91.67206896551724
JFK,2013-07-19,90.595
JFK,2013-07-20,87.88
JFK,2013-07-21,81.43234042553192
JFK,2013-07-22,79.5359375
JFK,2013-07-23,81.88933333333333
JFK,2013-07-24,80.24
JFK,2013-07-25,66.26255319148936
JFK,2013-07-26,75.24307692307693
JFK,2013-07-27,76.81733333333334
JFK,2013-07-28,75.32162162162162
JFK,2013-07-29,80.34615384615384
JFK,2013-07-30,77.29411764705883
JFK,2013-07-31,77.48
JFK,2013-08-01,71.87428571428572
JFK,2013-08-02,78.58341463414634
JFK,2013-08-03,74.87181818181818
JFK,2013-08-04,76.38881355932203
JFK,2013-08-05,74.20875
JFK,2013-08-06,74.2676
JFK,2013-08-07,74.9708
JFK,2013-08-08,75.66085106382978
JFK,2013-08-09,79.56625
JFK,2013-08-10,79.226
JFK,2013-08-11,76.12217391304348
JFK,2013-08-12,75.7844
JFK,2013-08-13,73.90666666666667
JFK,2013-08-14,72.00408163265305
JFK,2013-08-15,70.90181818181819
JFK,2013-08-16,72.92521739130434
JFK,2013-08-17,74.724
JFK,2013-08-18,72.55409836065574
JFK,2013-08-19,74.07153846153847
JFK,2013-08-20,80.23617021276596
JFK,2013-08-21,81.84304347826087
JFK,2013-08-22,75.68045112781955
JFK,2013-08-23,76.58122448979591
JFK,2013-08-24,71.27540983606558
JFK,2013-08-25,74.3045
JFK,2013-08-26,78.54775510204082
JFK,2013-08-27,81.22903225806452
JFK,2013-08-28,76.9775
JFK,2013-08-29,75.02
JFK,2013-08-30,78.18227272727273
JFK,2013-08-31,79.86166666666666
JFK,2013-09-01,79.23714285714286
JFK,2013-09-02,77.16591304347826
JFK,2013-09-03,77.90153846153846
JFK,2013-09-04,75.15714285714286
JFK,2013-09-05,73.718
JFK,2013-09-06,66.14652173913043
JFK,2013-09-07,70.99538461538462
JFK,2013-09-08,75.56305084745763
JFK,2013-09-09,66.63285714285715
JFK,2013-09-10,79.27875
JFK,2013-09-11,84.16076923076923
JFK,2013-09-12,77.17699999999999
JFK,2013-09-13,72.1839024390244
JFK,2013-09-14,62.306976744186045
JFK,2013-09-15,66.21764705882353
JFK,2013-09-16,65.87957446808511
JFK,2013-09-17,60.23627906976744
JFK,2013-09-18,64.26050000000001
JFK,2013-09-19,68.21466666666667
JFK,2013-09-20,69.38255319148936
JFK,2013-09-21,70.84938775510204
JFK,2013-09-22,65.71162790697674
JFK,2013-09-23,59.87647058823529
JFK,2013-09-24,63.11818181818182
JFK,2013-09-25,65.59860465116279
JFK,2013-09-26,64.30727272727273
JFK,2013-09-27,62.784363636363636
JFK,2013-09-28,66.21591836734694
JFK,2013-09-29,65.01076923076923
JFK,2013-09-30,64.61681818181818
JFK,2013-10-01,73.955
JFK,2013-10-02,77.37076923076923
JFK,2013-10-03,71.0925
JFK,2013-10-04,77.05181818181818
JFK,2013-10-05,68.09315789473685
JFK,2013-10-06,67.703
JFK,2013-10-07,70.21272727272728
JFK,2013-10-08,62.0696
JFK,2013-10-09,59.5685
JFK,2013-10-10,60.010400000000004
JFK,2013-10-11,66.119
JFK,2013-10-12,66.065
JFK,2013-10-13,59.827777777777776
JFK,2013-10-14,59.2688
JFK,2013-10-15,61.82272727272727
JFK,2013-10-16,62.065000000000005
JFK,2013-10-17,66.668
JFK,2013-10-18,63.82142857142857
JFK,2013-10-19,58.8
JFK,2013-10-20,58.50604651162791
JFK,2013-10-21,58.91130434782609
JFK,2013-10-22,59.03947368421053
JFK,2013-10-23,51.731818181818184
JFK,2013-10-24,49.43
JFK,2013-10-25,47.978367346938775
JFK,2013-10-26,50.800487804878045
JFK,2013-10-27,52.5736170212766
JFK,2013-10-28,52.70367346938775
JFK,2013-10-29,50.28636363636364
JFK,2013-10-30,55.266
JFK,2013-10-31,62.552
JFK,2013-11-01,65.9104347826087
JFK,2013-11-02,61.08
JFK,2013-11-03,45.601142857142854
JFK,2013-11-04,41.94744186046512
JFK,2013-11-05,49.855172413793106
JFK,2013-11-06,56.484736842105264
JFK,2013-11-07,53.917647058823526
JFK,2013-11-08,45.91275862068966
JFK,2013-11-09,46.36590909090909
JFK,2013-11-10,50.5865
JFK,2013-11-11,49.45877551020408
JFK,2013-11-12,36.345116279069764
JFK,2013-11-13,35.35333333333333
JFK,2013-11-14,45.11529411764706
JFK,2013-11-15,49.636842105263156
JFK,2013-11-16,51.477199999999996
JFK,2013-11-17,56.81488372093023
JFK,2013-11-18,60.26923076923077
JFK,2013-11-19,43.10782608695652
JFK,2013-11-20,38.6792
JFK,2013-11-21,46.98888888888889
JFK,2013-11-22,54.028571428571425
JFK,2013-11-23,42.26615384615385
JFK,2013-11-24,26.58105263157895
JFK,2013-11-25,32.2093023255814
JFK,2013-11-26,39.196363636363635
JFK,2013-11-27,46.82
JFK,2013-11-28,32.964615384615385
JFK,2013-11-29,34.6685
JFK,2013-11-30,33.8645
JFK,2013-12-01,45.0995
JFK,2013-12-02,44.195
JFK,2013-12-03,46.4216
JFK,2013-12-04,45.544285714285714
JFK,2013-12-05,54.69428571428571
JFK,2013-12-06,46.00808510638298
JFK,2013-12-07,37.59909090909091
JFK,2013-12-08,31.239565217391306
JFK,2013-12-09,37.59733333333333
JFK,2013-12-10,33.760487804878046
JFK,2013-12-11,30.03090909090909
JFK,2013-12-12,25.066666666666666
JFK,2013-12-13,31.10612244897959
JFK,2013-12-14,26.076
JFK,2013-12-15,36.59923076923077
JFK,2013-12-16,27.644878048780487
JFK,2013-12-17,27.635
JFK,2013-12-18,32.09219512195122
JFK,2013-12-19,38.79857142857143
JFK,2013-12-20,46.3706976744186
JFK,2013-12-21,53.923720930232555
JFK,2013-12-22,61.41263157894737
JFK,2013-12-23,52.79
JFK,2013-12-24,35.1995
JFK,2013-12-25,26.201702127659576
JFK,2013-12-26,34.35116279069767
JFK,2013-12-27,36.908
JFK,2013-12-28,46.98375
JFK,2013-12-29,43.52905660377358
JFK,2013-12-30,38.38294117647059
LGA,2013-01-01,37.967
LGA,2013-01-02,28.154857142857143
LGA,2013-01-03,30.280526315789473
LGA,2013-01-04,35.90571428571429
LGA,2013-01-05,38.04571428571428
LGA,2013-01-06,41.6795
LGA,2013-01-07,41.9
LGA,2013-01-08,42.165454545454544
LGA,2013-01-09,43.65276595744681
LGA,2013-01-10,44.652307692307694
LGA,2013-01-11,41.68608695652174
LGA,2013-01-12,45.1904
LGA,2013-01-13,46.058181818181815
LGA,2013-01-14,52.753684210526316
LGA,2013-01-15,37.98325581395349
LGA,2013-01-16,35.48439024390244
LGA,2013-01-17,41.29125
LGA,2013-01-18,28.662285714285716
LGA,2013-01-19,44.443636363636365
LGA,2013-01-20,47.012
LGA,2013-01-21,29.602448979591838
LGA,2013-01-22,20.206666666666667
LGA,2013-01-23,15.983333333333333
LGA,2013-01-24,19.766521739130436
LGA,2013-01-25,20.493953488372092
LGA,2013-01-26,23.736363636363638
LGA,2013-01-27,30.638181818181817
LGA,2013-01-28,33.596
LGA,2013-01-29,42.716
LGA,2013-01-30,50.562222222222225
LGA,2013-01-31,43.55
LGA,2013-02-01,29.061153846153847
LGA,2013-02-02,26.774545454545454
LGA,2013-02-03,28.616666666666667
LGA,2013-02-04,28.8
LGA,2013-02-05,30.037872340425533
LGA,2013-02-06,35.87931034482759
LGA,2013-02-07,30.313142857142857
LGA,2013-02-08,33.632452830188676
LGA,2013-02-09,29.048
